"book-chapter-10.2307_j.ctt20q1v0t.5-ngram1.txt","book-chapter-10.2307_j.ctt20q1v0t.5-ngram1.txt"
"journal-article-10.2307_23469649-ngram1.txt","Children's Resources in Collective Households: Identification, Estimation, and an Application to Child Poverty in Malawi"
"book-chapter-10.2307_j.ctt32bq9m.11-ngram1.txt","book-chapter-10.2307_j.ctt32bq9m.11-ngram1.txt"
"journal-article-10.2307_40925302-ngram1.txt","Do Black and Hispanic Children Benefit More From Preschool? Understanding Differences in Preschool Effects Across Racial Groups"
"journal-article-10.2307_190258-ngram1.txt","Revisiting the Critique of Medicalized Childbirth: A Contribution to the Sociology of Birth"
"journal-article-10.2307_20644657-ngram1.txt","Feminism, Globalization, and Culture: After Beijing"
"journal-article-10.2307_1372731-ngram1.txt","A Hair Piece: Perspectives on the Intersection of Race and Gender"
"journal-article-10.1086_521846-ngram1.txt","Community (Dis)Organization and Racially Motivated Crime1"
"book-chapter-10.7591_j.ctv2n7kz5.5-ngram1.txt","book-chapter-10.7591_j.ctv2n7kz5.5-ngram1.txt"
"journal-article-10.2307_27607987-ngram1.txt","\"In the Public Interest\": Forced Evictions, Land Rights and Human Development in Africa"
"journal-article-10.2307_1046930-ngram1.txt","In Quest of African American Political Woman"
"journal-article-10.2307_415660-ngram1.txt","journal-article-10.2307_415660-ngram1.txt"
"book-chapter-10.2307_j.ctt5hhdh5.6-ngram1.txt","book-chapter-10.2307_j.ctt5hhdh5.6-ngram1.txt"
"journal-article-10.2307_1556621-ngram1.txt","Volume Information"
"journal-article-10.2307_40539063-ngram1.txt","Handel at a Crossroads: His 1737-1738 and 1738-1739 Seasons Re-Examined"
"book-chapter-10.3998_mpub.223254.8-ngram1.txt","book-chapter-10.3998_mpub.223254.8-ngram1.txt"
"journal-article-10.2307_1342288-ngram1.txt","Toward a Legal Realist View of the First Amendment"
"book-chapter-10.7312_bowm16528.6-ngram1.txt","book-chapter-10.7312_bowm16528.6-ngram1.txt"
"journal-article-10.2307_146134-ngram1.txt","Family Endowments and the Achievement of Young Children with Special Reference to the Underclass"
"book-chapter-10.5749_j.cttttkdq.5-ngram1.txt","book-chapter-10.5749_j.cttttkdq.5-ngram1.txt"
"book-chapter-10.7312_bowm11004.9-ngram1.txt","book-chapter-10.7312_bowm11004.9-ngram1.txt"
"book-chapter-10.3366_j.ctt16r0jc2.6-ngram1.txt","book-chapter-10.3366_j.ctt16r0jc2.6-ngram1.txt"
"book-chapter-10.7312_gitt16362.30-ngram1.txt","book-chapter-10.7312_gitt16362.30-ngram1.txt"
"journal-article-10.2307_23451128-ngram1.txt","RECENT ARTICLES ON CONTEMPORARY JEWRY: A BIBLIOGRAPHY OF WORKS PUBLISHED IN 1994-5"
"book-chapter-10.2307_j.ctt9qfd55.6-ngram1.txt","book-chapter-10.2307_j.ctt9qfd55.6-ngram1.txt"
"journal-article-10.2307_3599841-ngram1.txt","Playing Well with Others in Kindergarten: The Benefit of Siblings at Home"
"journal-article-10.2307_1153229-ngram1.txt","The Persistence of Women's Invisibility in Agriculture: Theoretical and Policy Lessons from Lesotho and Sierra Leone"
"journal-article-10.2307_29737797-ngram1.txt","Social Networks and Health"
"book-chapter-10.2307_j.ctt7rz7d.11-ngram1.txt","book-chapter-10.2307_j.ctt7rz7d.11-ngram1.txt"
"journal-article-10.1086_210228-ngram1.txt","Book Reviews"
"book-chapter-10.2307_j.ctt18040wj.34-ngram1.txt","book-chapter-10.2307_j.ctt18040wj.34-ngram1.txt"
"journal-article-10.2307_20866550-ngram1.txt","The Pedagogy of Totality"
"journal-article-10.2307_2600016-ngram1.txt","Review of Periodical Literature Published in 1995"
"journal-article-10.2307_2903707-ngram1.txt","Hatred as a Social Institution in Late-Medieval Society"
"book-chapter-10.3138_9781442697355.10-ngram1.txt","book-chapter-10.3138_9781442697355.10-ngram1.txt"
"journal-article-10.2307_3004024-ngram1.txt","The Ecology of Race and Socioeconomic Distress: Infant and Working-Age Mortality in Chicago"
"journal-article-10.2307_3516044-ngram1.txt","Teacher Characteristics and Student Achievement Gains: A Review"
"book-chapter-10.2307_j.ctt9qgb84.8-ngram1.txt","book-chapter-10.2307_j.ctt9qgb84.8-ngram1.txt"
"journal-article-10.2307_20111933-ngram1.txt","The Effect of Body Weight on Adolescent Academic Performance"
"book-chapter-10.2307_j.ctv2t4dq6.9-ngram1.txt","book-chapter-10.2307_j.ctv2t4dq6.9-ngram1.txt"
"journal-article-10.2307_3249789-ngram1.txt","A Long Roll of Buddhist Images IV"
"journal-article-10.2307_3699474-ngram1.txt","The Student-Initiated Retention Project: Theoretical Contributions and the Role of Self-Empowerment"
"journal-article-10.2307_744035-ngram1.txt","Racial Constructions: The Legal Regulation of Miscegenation in Alabama, 1890-1934"
"book-chapter-10.2307_j.ctt130hss4.5-ngram1.txt","book-chapter-10.2307_j.ctt130hss4.5-ngram1.txt"
"book-chapter-10.2307_j.ctt9qgqs9.10-ngram1.txt","book-chapter-10.2307_j.ctt9qgqs9.10-ngram1.txt"
"journal-article-10.2307_40005797-ngram1.txt","The Net Worth of Female-Headed Households: A Comparison to Other Types of Households"
"journal-article-10.2307_40230084-ngram1.txt","The Labor Supply of Latinas in the USA: Comparing Labor Force Participation, Wages, and Hours Worked with Anglo and Black Women"
"journal-article-10.2307_43156446-ngram1.txt","Teachers' Coping Strategies for Teaching Science in a \"Low-Performing\" School District"
"journal-article-10.2307_25615631-ngram1.txt","A Survey of Domestic Reform Movement Sites in Boston and Cambridge, Ca. 1865-1905"
"book-chapter-10.2307_j.ctt2005trt.7-ngram1.txt","book-chapter-10.2307_j.ctt2005trt.7-ngram1.txt"
"book-chapter-10.2307_j.ctt7zvqc1.15-ngram1.txt","book-chapter-10.2307_j.ctt7zvqc1.15-ngram1.txt"
"book-chapter-10.5749_j.ctttt8xq.6-ngram1.txt","book-chapter-10.5749_j.ctttt8xq.6-ngram1.txt"
"book-chapter-10.2307_j.ctt80p73.8-ngram1.txt","book-chapter-10.2307_j.ctt80p73.8-ngram1.txt"
"journal-article-10.2307_2547663-ngram1.txt","Triumphant Transitions: Socioeconomic Achievements of the Second Generation in Canada"
"book-chapter-10.7591_j.ctt1qv5pxf.7-ngram1.txt","book-chapter-10.7591_j.ctt1qv5pxf.7-ngram1.txt"
"journal-article-10.2307_1171490-ngram1.txt","Diverse Good Causes: Manumission and the Transformation of Urban Slavery"
"journal-article-10.2307_25800902-ngram1.txt","The Marital Patchwork of Colonial South Asia: Forum Shopping from Britain to Baroda"
"journal-article-10.2307_2786930-ngram1.txt","Gender Differences in Mathematics Performance"
"journal-article-10.2307_27889621-ngram1.txt","UNDERSTANDING EDUCATIONAL INEQUALITY: THE SWEDISH EXPERIENCE"
"book-chapter-10.2307_j.ctt1nprm9.15-ngram1.txt","book-chapter-10.2307_j.ctt1nprm9.15-ngram1.txt"
"book-chapter-10.5749_j.ctttvbg3.8-ngram1.txt","book-chapter-10.5749_j.ctttvbg3.8-ngram1.txt"
"journal-article-10.2307_1163545-ngram1.txt","Anti-Immigrant Legislation, Social Justice, and the Right to Equal Educational Opportunity"
"journal-article-10.2307_40539173-ngram1.txt","Transition to Entrepreneurship from the Public Sector: Predispositional and Contextual Effects"
"book-chapter-10.2307_j.ctt1ddr77n.10-ngram1.txt","book-chapter-10.2307_j.ctt1ddr77n.10-ngram1.txt"
"book-chapter-10.2307_j.ctt1t891cw.12-ngram1.txt","book-chapter-10.2307_j.ctt1t891cw.12-ngram1.txt"
"journal-article-10.2307_3488159-ngram1.txt","Protecting Family and Race: The Progressive Case for Regulating Women's Work"
"book-chapter-10.2307_j.ctt14bt1mg.16-ngram1.txt","book-chapter-10.2307_j.ctt14bt1mg.16-ngram1.txt"
"book-chapter-10.2307_j.ctt5hj24s.8-ngram1.txt","book-chapter-10.2307_j.ctt5hj24s.8-ngram1.txt"
"book-chapter-10.2307_j.ctv4rfs0n.7-ngram1.txt","book-chapter-10.2307_j.ctv4rfs0n.7-ngram1.txt"
"journal-article-10.2307_20522532-ngram1.txt","The Mélusine Legend in the Context of Irish Folk Tradition"
"book-chapter-10.2307_j.ctt1j5df7p.11-ngram1.txt","book-chapter-10.2307_j.ctt1j5df7p.11-ngram1.txt"
"book-chapter-10.7758_9781610442626.7-ngram1.txt","book-chapter-10.7758_9781610442626.7-ngram1.txt"
"journal-article-10.2307_178632-ngram1.txt","Women in the Fishing: The Roots of Power between the Sexes"
"book-chapter-10.5406_j.ctt1xcfk3.7-ngram1.txt","book-chapter-10.5406_j.ctt1xcfk3.7-ngram1.txt"
"journal-article-10.2307_20439181-ngram1.txt","The Past on Trial: Birmingham, the Bombing, and Restorative Justice"
"journal-article-10.2307_3696714-ngram1.txt","Maternal Nonstandard Work Schedules and Child Cognitive Outcomes"
"journal-article-10.2307_828836-ngram1.txt","Michael Grossberg's Telling Tale: The Social Drama of an Antebellum Custody Case"
"book-chapter-10.3998_mpub.2516956.5-ngram1.txt","book-chapter-10.3998_mpub.2516956.5-ngram1.txt"
"journal-article-10.2307_25740868-ngram1.txt","Union Formation and Partner Choice in a Transnational Context: The Case of Descendants of Turkish Immigrants in France"
"book-chapter-10.2307_j.ctt14bs8md.46-ngram1.txt","book-chapter-10.2307_j.ctt14bs8md.46-ngram1.txt"
"book-chapter-10.2307_j.ctt9qggh9.12-ngram1.txt","book-chapter-10.2307_j.ctt9qggh9.12-ngram1.txt"
"book-chapter-10.3998_mpub.4656286.5-ngram1.txt","book-chapter-10.3998_mpub.4656286.5-ngram1.txt"
"book-chapter-10.2307_j.ctt284v0h.7-ngram1.txt","book-chapter-10.2307_j.ctt284v0h.7-ngram1.txt"
"journal-article-10.2307_3177939-ngram1.txt","Collective Action and the \"Representation\" of African Women: A Liberian Case Study"
"journal-article-10.2307_41819026-ngram1.txt","Border Patrol: The U.S. Customs Service and the Racial Profiling of African American Women"
"book-chapter-10.2307_j.ctt20p59h7.5-ngram1.txt","book-chapter-10.2307_j.ctt20p59h7.5-ngram1.txt"
"book-chapter-10.2307_j.ctt2jchrk.7-ngram1.txt","book-chapter-10.2307_j.ctt2jchrk.7-ngram1.txt"
"journal-article-10.2307_1502014-ngram1.txt","Parental Involvement in Education in and out of School"
"journal-article-10.2307_20644694-ngram1.txt","The Gender Wage Gap: Searching for Equality in a Global Economy"
"journal-article-10.2307_3810353-ngram1.txt","Relational Rights and Responsibilities: Revisioning the Family in Liberal Political Theory and Law"
"book-chapter-10.5406_j.ctt18j8wzj.9-ngram1.txt","book-chapter-10.5406_j.ctt18j8wzj.9-ngram1.txt"
"book-chapter-10.7560_709881.6-ngram1.txt","book-chapter-10.7560_709881.6-ngram1.txt"
"journal-article-10.2307_25758109-ngram1.txt","What's Love Got To Do With It? The Intimate Relationships of Dakarois Girls"
"journal-article-10.2307_41409399-ngram1.txt","Application of the Rural Development Index to Analysis of Rural Regions in Poland and Slovakia"
"book-chapter-10.2307_j.ctt15jjdcf.8-ngram1.txt","book-chapter-10.2307_j.ctt15jjdcf.8-ngram1.txt"
"journal-article-10.2307_27792905-ngram1.txt","Pushing the Color Line: Race and Employment in Fort Wayne, Indiana, 1933-1963"
"journal-article-10.2307_42919974-ngram1.txt","Community-Wide Job Loss and Teenage Fertility: Evidence From North Carolina"
"journal-article-10.2307_23254585-ngram1.txt","The Race Discrimination System"
"journal-article-10.2307_4286516-ngram1.txt","Women and the Witch-Hunt in Scotland"
"journal-article-10.2307_44251434-ngram1.txt","Emerging geographies of evil? Theo-ethics and postsecular possibilities"
"journal-article-10.1086_231365-ngram1.txt","Book Reviews"
"journal-article-10.1525_scq.2013.95.2.105-ngram1.txt","Seeking America in America"
"journal-article-10.2307_3480931-ngram1.txt","Foreword: The Jurisprudence of Reconstruction"
"book-chapter-10.2307_j.ctt3fhfv0.9-ngram1.txt","book-chapter-10.2307_j.ctt3fhfv0.9-ngram1.txt"
"book-chapter-10.5406_j.ctt3fh4vz.9-ngram1.txt","book-chapter-10.5406_j.ctt3fh4vz.9-ngram1.txt"
"journal-article-10.2307_3874687-ngram1.txt","Politics of Gender and Consumption in Authoritarian Chile, 1973-1990: Women Agricultural Workers in the Fruit-Export Industry"
"journal-article-10.2307_40251588-ngram1.txt","Academic Freedom and Tenure: Brigham Young University"
"journal-article-10.2307_1153334-ngram1.txt","Politics and Female Status in North Africa: A Reconsideration of Development Theory"
"journal-article-10.2307_20462186-ngram1.txt","Of Victorianism, Civilizationism, and Progressivism: The Educational Ideas of Anna Julia Cooper and W. E. B. Du Bois, 1892-1940"
"book-chapter-10.2307_j.ctt22nmb67.10-ngram1.txt","book-chapter-10.2307_j.ctt22nmb67.10-ngram1.txt"
"journal-article-10.2307_20681736-ngram1.txt","Acculturation Identity and Higher Education: Is There a Trade-off Between Ethnic Identity and Education?"
"journal-article-10.2307_3325573-ngram1.txt","Determinants of Initial Entry onto Welfare by Young Women"
"journal-article-10.2307_490002-ngram1.txt","Subject Female: Authorizing American Identity"
"book-chapter-10.2307_j.ctt7rh4p.13-ngram1.txt","book-chapter-10.2307_j.ctt7rh4p.13-ngram1.txt"
"journal-article-10.2307_24542989-ngram1.txt","CONSTRUCTIONS OF \"HOME,\" \"FRONT,\" AND WOMEN'S MILITARY EMPLOYMENT IN FIRST-WORLD-WAR BRITAIN: A SPATIAL INTERPRETATION"
"journal-article-10.2307_30140875-ngram1.txt","Female Fighters in the Sierra Leone War: Challenging the Assumptions?"
"journal-article-10.2307_43732654-ngram1.txt","The Śaiva Religion among the Khmers Part I"
"book-chapter-10.1525_j.ctt1pp746.9-ngram1.txt","book-chapter-10.1525_j.ctt1pp746.9-ngram1.txt"
"book-chapter-10.2307_j.ctt1gsmvq3.8-ngram1.txt","book-chapter-10.2307_j.ctt1gsmvq3.8-ngram1.txt"
